465.000 TL,Citroen,C-Elysee,1.6 HDi Exclusive,2015,93.000 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,1 lt",48 lt,Belirtilmemiş
378.000 TL,Renault,Megane,1.5 dCi Dynamique,2005,318.000 km,Düz,Dizel,Sedan,1461 cc,106 hp,Önden Çekiş,"4,7 lt",60 lt,7 boyalı
410.000 TL,Renault,Megane,1.5 dCi Expression Plus,2009,270.000 km,Düz,Dizel,Hatchback/5,1461 cc,80 hp,Önden Çekiş,"4,6 lt",60 lt,"2 değişen, 7 boyalı"
1.220.000 TL,Skoda,SuperB,1.6 TDI Style,2018,145.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,3 boyalı
950.000 TL,Renault,Megane,1.5 dCi Touch,2018,168.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,"1 değişen, 3 boyalı"
273.000 TL,Marka:,Seri:,Model:,Yıl:,Kilometre:,Vites Tipi:,Yakıt Tipi:,Kasa Tipi:,Motor Hacmi:,Motor Gücü:,Çekiş:,Ort. Yakıt Tüketimi:,Yakıt Deposu:,Boya-değişen:
586.500 TL,Renault,Clio,1.2 Joy,2016,84.000 km,Düz,Benzin,Hatchback/5,1149 cc,75 hp,Önden Çekiş,"5,5 lt",45 lt,2 boyalı
1.778.500 TL,BMW,5 Serisi,525d xDrive Luxury Line,2013,249.000 km,Otomatik,Dizel,Sedan,1995 cc,218 hp,4WD (Sürekli),"5,1 lt",70 lt,Tamamı orjinal
765.000 TL,Mitsubishi,Space Star,1.2 MIVEC,2022,33.000 km,Otomatik,Benzin,Hatchback/5,1193 cc,71 hp,Önden Çekiş,"4,9 lt",35 lt,Tamamı orjinal
782.000 TL,Nissan,Pulsar,1.2 Visia,2017,83.000 km,Otomatik,Benzin,Hatchback/5,1197 cc,115 hp,Önden Çekiş,"5,1 lt",46 lt,Tamamı orjinal
325.000 TL,Toyota,Corolla,1.6 GLi,1997,400.000 km,Düz,LPG & Benzin,Sedan,1587 cc,114 hp,Önden Çekiş,50 lt,"2 değişen, 3 boyalı",Takasa Uygun Değil
2.412.000 TL,Mercedes - Benz,E,180 Exclusive,2018,118.875 km,Otomatik,Benzin,Sedan,1595 cc,156 hp,Arkadan İtiş,"6,5 lt",50 lt,2 boyalı
1.357.000 TL,Toyota,Corolla,1.8 Hybrid Passion X-Pack,2020,39.914 km,Otomatik,Hibrit,Sedan,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,Tamamı orjinal
647.000 TL,Fiat,Egea,1.4 Fire Easy,2020,50.310 km,Düz,Benzin,Sedan,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,2 boyalı
525.000 TL,Opel,Astra,1.6 Enjoy,2009,142.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"6,5 lt",52 lt,"2 değişen, 6 boyalı"
1.300.000 TL,Toyota,Corolla,1.8 Hybrid Flame X-Pack,2021,32.000 km,Otomatik,Hibrit,Sedan,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,Belirtilmemiş
3.150.000 TL,BMW,5 Serisi,530i xDrive Luxury Line,2017,110.000 km,Otomatik,Benzin,Sedan,1998 cc,252 hp,4WD (Sürekli),"6,7 lt",68 lt,Belirtilmemiş
408.000 TL,Ford,Focus,1.6 TDCi Titanium,2009,303.500 km,Düz,Dizel,Sedan,1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,"2 değişen, 10 boyalı"
650.000 TL,Dacia,Sandero,1.5 dCi Stepway Style,2018,227.000 km,Düz,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,4 lt,50 lt,"1 değişen, 2 boyalı"
292.500 TL,Chevrolet,Aveo,1.4 SE,2007,195.000 km,Düz,LPG & Benzin,Hatchback/5,1399 cc,94 hp,Önden Çekiş,"6,7 lt",45 lt,11 boyalı
1.349.900 TL,Mercedes - Benz,CLA,200 Urban,2013,130.000 km,Otomatik,Benzin,Coupe,1595 cc,156 hp,Önden Çekiş,"5,1 lt",50 lt,Tamamı orjinal
548.000 TL,Renault,Symbol,1.5 dCi Joy,2016,195.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş
459.000 TL,Seat,Cordoba,1.4 TDI Stylance,2006,178.000 km,Düz,Dizel,Sedan,1422 cc,80 hp,Önden Çekiş,"4,6 lt",45 lt,"2 değişen, 7 boyalı"
850.000 TL,Renault,Clio,1.3 TCe Icon,2020,80.000 km,Yarı Otomatik,Benzin,Hatchback/5,1332 cc,130 hp,Önden Çekiş,"5,2 lt",42 lt,Belirtilmemiş
770.000 TL,Hyundai,i20,1.2 MPI Style,2017,36.000 km,Düz,Benzin,Hatchback/5,1248 cc,84 hp,Önden Çekiş,"5,1 lt",50 lt,Belirtilmemiş
900.000 TL,Volkswagen,Jetta,1.6 TDi Highline,2014,220.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş
575.000 TL,Renault,Clio,1.5 dCi Joy,2018,206.000 km,Düz,Dizel,Hatchback/5,1461 cc,75 hp,Önden Çekiş,"3,6 lt",45 lt,"1 değişen, 3 boyalı"
1.685.000 TL,BMW,2 Serisi,216d Gran Coupe Sport Line,2022,18.000 km,Otomatik,Dizel,Coupe,1496 cc,116 hp,Önden Çekiş,"4,5 lt",42 lt,"2 değişen, 1 boyalı"
512.000 TL,Volkswagen,Jetta,2.0 TDi Comfortline,2006,278.000 km,Yarı Otomatik,Dizel,Sedan,1968 cc,140 hp,Önden Çekiş,"6,1 lt",55 lt,5 boyalı
230.000 TL,Renault,Clio,1.4 RTA,1998,286.000 km,Düz,LPG & Benzin,Hatchback/5,1390 cc,75 hp,Önden Çekiş,"6,8 lt",50 lt,Belirtilmemiş
2.795.000 TL,Mercedes - Benz,E,200 d E 200 d,2020,90.974 km,Otomatik,Dizel,Sedan,1597 cc,160 hp,Arkadan İtiş,"4,3 lt",50 lt,Tamamı orjinal
630.000 TL,Renault,Fluence,1.5 dCi Touch,2016,179.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,4 boyalı
355.000 TL,Ford,Focus,1.6 Ambiente,2001,346.000 km,Düz,LPG & Benzin,Hatchback/5,1596 cc,100 hp,Önden Çekiş,"6,9 lt",55 lt,"1 değişen, 11 boyalı"
865.000 TL,BMW,3 Serisi,320i,2009,175.000 km,Otomatik,Benzin,Sedan,1995 cc,170 hp,Arkadan İtiş,"6,1 lt",60 lt,"2 değişen, 1 boyalı"
1.510.000 TL,Mercedes - Benz,C,C 200 D Comfort,2016,141.500 km,Otomatik,Dizel,Sedan,1598 cc,136 hp,Arkadan İtiş,"4,2 lt",41 lt,Tamamı orjinal
484.000 TL,Ford,Fiesta,1.4 TDCi Trend,2011,231.000 km,Düz,Dizel,Hatchback/5,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"1 değişen, 3 boyalı"
1.275.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016,284.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,1 boyalı
884.750 TL,Renault,Megane,1.5 dCi Touch,2018,199.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,4 boyalı
450.000 TL,Mitsubishi,Lancer,1.5 Invite,2009,370.000 km,Düz,LPG & Benzin,Sedan,1499 cc,109 hp,Önden Çekiş,"6,4 lt",59 lt,Belirtilmemiş
1.750.000 TL,Mercedes - Benz,E,250 CGI Elite,2012,168.000 km,Otomatik,Benzin,Sedan,1796 cc,204 hp,Arkadan İtiş,"7,6 lt",59 lt,Belirtilmemiş
191.000 TL,Lada,Vega,1.6,2006,117.000 km,Düz,LPG & Benzin,Station wagon,1596 cc,90 hp,Önden Çekiş,"6,8 lt",43 lt,"1 değişen, 5 boyalı"
915.000 TL,Renault,Megane,1.5 dCi Touch,2019,178.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,Belirtilmemiş
808.000 TL,Seat,Altea,1.6 TDI I-Tech XL,2014,136.000 km,Yarı Otomatik,Dizel,Station wagon,1598 cc,105 hp,Önden Çekiş,"4,9 lt",55 lt,Tamamı orjinal
376.000 TL,Marka:,Seri:,Model:,Yıl:,Kilometre:,Vites Tipi:,Yakıt Tipi:,Kasa Tipi:,Motor Hacmi:,Motor Gücü:,Çekiş:,Ort. Yakıt Tüketimi:,Yakıt Deposu:,Boya-değişen:
1.350.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2018,135.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş
275.000 TL,Chevrolet,Aveo,1.2 SX,2008,200.000 km,Düz,Benzin,Hatchback/5,1206 cc,84 hp,Önden Çekiş,"5,5 lt",45 lt,Belirtilmemiş
530.000 TL,Fiat,Linea,1.3 Multijet Actual Plus,2014,138.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,Tamamı orjinal
275.000 TL,Renault,R 9,1.4 Broadway RNi,1997,225.000 km,Düz,LPG & Benzin,Sedan,1397 cc,72 hp,Önden Çekiş,Belirtilmemiş,Takasa Uygun Değil,Galeriden
725.000 TL,Ford,Focus,1.6 TDCi Trend X,2012,238.000 km,Düz,Dizel,Sedan,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş
526.750 TL,Peugeot,207,1.4 Envy,2011,129.000 km,Otomatik,Benzin,Hatchback/5,1360 cc,91 hp,Önden Çekiş,"6,3 lt",50 lt,Tamamı orjinal
1.045.000 TL,Renault,Megane,1.5 dCi Expression,2012,88.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,Belirtilmemiş
839.000 TL,Mercedes - Benz,E,220 CDI Avantgarde,2004,417.000 km,Otomatik,Dizel,Sedan,2148 cc,150 hp,Arkadan İtiş,"6,7 lt",80 lt,Belirtilmemiş
747.950 TL,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2018,119.000 km,Yarı Otomatik,Dizel,Sedan,1582 cc,136 hp,Önden Çekiş,"4,6 lt",43 lt,Belirtilmemiş
1.279.000 TL,BMW,3 Serisi,316i M Sport,2015,222.000 km,Otomatik,Benzin,Sedan,1598 cc,136 hp,Arkadan İtiş,"5,8 lt",60 lt,Tamamı orjinal
777.000 TL,Renault,Clio,1.5 dCi Touch,2019,100.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,1 boyalı
509.950 TL,Hyundai,i20,1.4 CVVT Sense,2013,135.000 km,Otomatik,Benzin,Hatchback/5,1396 cc,100 hp,Önden Çekiş,6 lt,45 lt,Belirtilmemiş
709.950 TL,Opel,Corsa,1.4 Design,2018,104.000 km,Otomatik,Benzin,Hatchback/5,1398 cc,90 hp,Önden Çekiş,6 lt,45 lt,Belirtilmemiş
1.200.008 TL,Ford,Focus,1.5 Ti-VCT Trend X,2021,30.936 km,Otomatik,Benzin,Hatchback/5,1497 cc,123 hp,Önden Çekiş,"6,5 lt",52 lt,Tamamı orjinal
960.008 TL,Renault,Taliant,1.0 Tce Touch,2023,7.008 km,Otomatik,Benzin,Sedan,999 cc,90 hp,Önden Çekiş,"6,1 lt",50 lt,Tamamı orjinal
1.225.008 TL,Opel,Corsa-e,Ultimate,2023,7.008 km,Otomatik,Elektrik,Hatchback/5,-,136 hp,Önden Çekiş,Tamamı orjinal,Takasa Uygun Değil,Galeriden
648.500 TL,Fiat,Egea,1.6 Multijet Comfort,2017,162.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,"3,9 lt",45 lt,4 boyalı
292.500 TL,Mercedes - Benz,C,C 200 Elegance,1996,428.000 km,Düz,LPG & Benzin,Sedan,1998 cc,136 hp,Arkadan İtiş,62 lt,Belirtilmemiş,Takasa Uygun Değil
480.000 TL,Renault,Fluence,1.5 dCi Extreme,2011,304.000 km,Düz,Dizel,Sedan,1461 cc,85 hp,Önden Çekiş,"4,5 lt",60 lt,Belirtilmemiş
407.500 TL,Toyota,Avensis,1.6 Comfort,2003,279.000 km,Düz,Benzin,Sedan,1598 cc,110 hp,Önden Çekiş,"7,2 lt",60 lt,Belirtilmemiş
562.500 TL,Citroen,C-Elysee,1.6 HDi Attraction,2017,147.000 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,3 lt",48 lt,Belirtilmemiş
725.000 TL,Fiat,Egea,1.4 Fire Urban Plus,2020,38.000 km,Düz,LPG & Benzin,Sedan,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,Belirtilmemiş
560.000 TL,Toyota,Avensis,1.6 Comfort,2005,292.000 km,Düz,LPG & Benzin,Sedan,1598 cc,110 hp,Önden Çekiş,"7,2 lt",60 lt,2 boyalı
814.750 TL,Volkswagen,Jetta,1.2 TSi Comfortline,2013,109.000 km,Yarı Otomatik,Benzin,Sedan,1197 cc,105 hp,Önden Çekiş,"5,4 lt",55 lt,Belirtilmemiş
609.750 TL,Opel,Astra,1.6 Edition,2012,145.000 km,Düz,Benzin,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"6,6 lt",56 lt,Belirtilmemiş
220.000 TL,Nissan,Sunny,1.6 EX,1994,273.000 km,Düz,LPG & Benzin,Sedan,1597 cc,90 hp,Önden Çekiş,50 lt,4 değişen,Takasa Uygun
997.000 TL,Renault,Megane,1.5 Blue DCI Joy,2020,50.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,115 hp,Önden Çekiş,"4,2 lt",49 lt,Tamamı orjinal
1.000.000 TL,Volkswagen,Polo,1.0 TSi Comfortline,2021,23.000 km,Yarı Otomatik,Benzin,Hatchback/5,999 cc,95 hp,Önden Çekiş,"4,6 lt",40 lt,"1 değişen, 1 boyalı"
800.000 TL,Volkswagen,Jetta,1.6 TDi Comfortline,2013,210.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,2 boyalı
795.000 TL,Volkswagen,Polo,1.0 Impression,2023,6.250 km,Düz,Benzin,Hatchback/5,999 cc,80 hp,Önden Çekiş,"5,1 lt",40 lt,Tamamı orjinal
625.000 TL,Fiat,Egea,1.3 Multijet Easy,2018,120.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Tamamı orjinal
245.000 TL,Opel,Astra,1.6 GLS,1992,340.000 km,Düz,LPG & Benzin,Hatchback/5,1598 cc,75 hp,Önden Çekiş,52 lt,2 boyalı,Takasa Uygun Değil
925.000 TL,Hyundai,i30,1.6 CRDi Elite,2018,105.000 km,Yarı Otomatik,Dizel,Hatchback/5,1582 cc,136 hp,Önden Çekiş,"4,1 lt",50 lt,6 boyalı
849.900 TL,Volkswagen,Golf,1.4 TSi Highline,2013,135.000 km,Düz,Benzin,Hatchback/5,1395 cc,122 hp,Önden Çekiş,"5,2 lt",50 lt,Tamamı orjinal
789.000 TL,Kia,Ceed,1.6 CRDi Concept,2013,122.000 km,Otomatik,Dizel,Hatchback/5,1582 cc,128 hp,Önden Çekiş,"5,5 lt",53 lt,Tamamı orjinal
268.000 TL,Tofaş,Doğan,SLX ie,1999,112.000 km,Düz,LPG & Benzin,Sedan,1581 cc,96 hp,Arkadan İtiş,"6,6 lt",45 lt,Belirtilmemiş
724.000 TL,Mercedes - Benz,CLK,CLK 200 Kompressor Avantgarde,2006,285.000 km,Otomatik,LPG & Benzin,Coupe,1796 cc,163 hp,Arkadan İtiş,"8,7 lt",62 lt,5 boyalı
397.500 TL,Renault,Symbol,1.5 dCi Expression,2012,275.000 km,Düz,Dizel,Sedan,1461 cc,65 hp,Önden Çekiş,"4,5 lt",50 lt,Belirtilmemiş
1.215.000 TL,Skoda,SuperB,1.6 TDI Prestige,2016,129.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş
167.500 TL,Renault,R 9,1.4 Broadway RL,1999,280.000 km,Düz,LPG & Benzin,Sedan,1390 cc,83 hp,Önden Çekiş,47 lt,Belirtilmemiş,Takasa Uygun
273.000 TL,Toyota,Corolla,1.3 Terra,1999,273.000 km,Düz,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,"6,9 lt",50 lt,Belirtilmemiş
1.299.900 TL,Volvo,S60,1.5 T3 Advance,2017,64.000 km,Otomatik,Benzin,Sedan,1498 cc,152 hp,Önden Çekiş,"5,8 lt",67 lt,Belirtilmemiş
785.000 TL,Chrysler,300 C,3.0 CRD,2007,350.000 km,Otomatik,Dizel,Sedan,2987 cc,218 hp,Arkadan İtiş,"8,1 lt",76 lt,Belirtilmemiş
659.901 TL,Renault,Clio,1.5 dCi Icon,2015,169.000 km,Düz,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,"3,6 lt",45 lt,Tamamı orjinal
4.769.901 TL,Mercedes - Benz,E,350 CGI AMG,2018,59.800 km,Otomatik,Benzin,-,1991 cc,299 hp,Arkadan İtiş,7 lt,66 lt,Tamamı orjinal
245.000 TL,Ford,Escort,1.6 CL,1998,180.000 km,Düz,LPG & Benzin,Sedan,1597 cc,90 hp,Önden Çekiş,55 lt,Tamamı orjinal,Takasa Uygun Değil
227.500 TL,Opel,Corsa,1.5 TD,2000,265.000 km,Düz,Dizel,Hatchback/5,1488 cc,67 hp,Önden Çekiş,"5,4 lt",42 lt,Belirtilmemiş
875.000 TL,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2018,240.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"4,2 lt",50 lt,Belirtilmemiş
950.000 TL,Opel,Astra,1.4 T Edition Plus,2020,74.000 km,Otomatik,Benzin,Sedan,1364 cc,140 hp,Önden Çekiş,"6,7 lt",56 lt,Tamamı orjinal
192.000 TL,Fiat,Uno,1.4 ie SX,1996,256.000 km,Düz,LPG & Benzin,Hatchback/5,1372 cc,71 hp,Önden Çekiş,42 lt,Belirtilmemiş,Takasa Uygun
315.750 TL,Seat,Toledo,1.6 Reference,2006,320.000 km,Düz,LPG & Benzin,Hatchback/5,1595 cc,102 hp,Önden Çekiş,"7,6 lt",55 lt,Belirtilmemiş
785.000 TL,Citroen,C4 Picasso,1.6 e-HDi Intensive,2013,173.000 km,Yarı Otomatik,Dizel,MPV,1560 cc,117 hp,Önden Çekiş,4 lt,55 lt,"1 değişen, 1 boyalı"
308.500 TL,Ford,Fiesta,1.4 TDCi Comfort,2006,290.000 km,Düz,Dizel,Hatchback/5,1399 cc,68 hp,Önden Çekiş,"4,3 lt",45 lt,Belirtilmemiş
458.750 TL,Renault,Clio,1.5 dCi Touch,2013,264.000 km,Düz,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,"3,6 lt",45 lt,"2 değişen, 8 boyalı"
642.000 TL,Citroen,C-Elysee,1.5 BlueHDi Feel,2019,118.000 km,Düz,Dizel,Sedan,1499 cc,100 hp,Önden Çekiş,"3,9 lt",50 lt,"1 değişen, 1 boyalı"
525.000 TL,Volkswagen,Golf,1.6 Trendline,2012,155.000 km,Düz,LPG & Benzin,Hatchback/5,1595 cc,102 hp,Önden Çekiş,"7,1 lt",55 lt,Belirtilmemiş
747.500 TL,Dacia,Sandero,1.5 dCi Stepway,2017,46.000 km,Düz,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,4 lt,50 lt,1 boyalı
599.000 TL,Dacia,Sandero,0.9 TCe Stepway,2016,78.432 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,"5,1 lt",50 lt,Tamamı orjinal
683.500 TL,Renault,Clio,1.5 dCi Touch,2015,125.000 km,Otomatik,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,"2 değişen, 5 boyalı"
433.500 TL,Citroen,C-Elysee,1.6 HDi Attraction,2015,225.000 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,3 lt",48 lt,"2 değişen, 6 boyalı"
755.000 TL,Volkswagen,Passat,2.0 TDi BlueMotion Highline,2011,311.000 km,Yarı Otomatik,Dizel,Sedan,1968 cc,140 hp,Önden Çekiş,"5,2 lt",70 lt,"2 değişen, 7 boyalı"
750.750 TL,Ford,Fiesta,1.0 GTDi Titanium,2014,69.000 km,Yarı Otomatik,Benzin,Hatchback/5,999 cc,100 hp,Önden Çekiş,"4,9 lt",42 lt,Tamamı orjinal
825.000 TL,Hyundai,i30,1.6 CRDi Style,2015,65.000 km,Otomatik,Dizel,Hatchback/5,1582 cc,128 hp,Önden Çekiş,"5,5 lt",53 lt,"1 değişen, 3 boyalı"
868.000 TL,Seat,Ibiza,1.0 EcoTSI Style,2019,39.800 km,Yarı Otomatik,Benzin,Hatchback/5,999 cc,115 hp,Önden Çekiş,"4,7 lt",40 lt,Tamamı orjinal
485.000 TL,Toyota,Corolla,1.6 Terra,2004,231.000 km,Otomatik,LPG & Benzin,Sedan,1598 cc,110 hp,Önden Çekiş,"7,8 lt",55 lt,Belirtilmemiş
1.597.000 TL,BMW,3 Serisi,320i ED 40th Year Edition,2016,98.000 km,Otomatik,Benzin,Sedan,1598 cc,170 hp,Arkadan İtiş,"5,3 lt",60 lt,2 boyalı
1.485.000 TL,BMW,5 Serisi,525d xDrive Premium,2013,192.900 km,Otomatik,Dizel,Sedan,1995 cc,218 hp,4WD (Sürekli),"5,1 lt",70 lt,2 boyalı
784.900 TL,Audi,A3,A3 Sportback 1.6 TDI Attraction,2012,120.000 km,Yarı Otomatik,Dizel,Hatchback/3,1598 cc,105 hp,Önden Çekiş,"3,8 lt",50 lt,"1 değişen, 2 boyalı"
415.000 TL,Opel,Astra,1.9 CDTI Cosmo,2004,144.185 km,Düz,Dizel,Station wagon,1910 cc,150 hp,Önden Çekiş,"5,8 lt",52 lt,Belirtilmemiş
445.500 TL,Ford,Fiesta,1.6 Comfort,2006,139.000 km,Otomatik,Benzin,Hatchback/5,1596 cc,100 hp,Önden Çekiş,"7,4 lt",45 lt,"2 değişen, 6 boyalı"
703.000 TL,Dacia,Sandero,1.5 dCi Stepway,2017,94.200 km,Düz,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,4 lt,50 lt,Tamamı orjinal
168.000 TL,Tofaş,Şahin,1.6,1994,168.000 km,Düz,LPG & Benzin,Sedan,1581 cc,76 - 100 HP,Arkadan İtiş,52 lt,"1 değişen, 3 boyalı",Takasa Uygun Değil
745.000 TL,Renault,Latitude,1.5 dCi Executive,2013,174.000 km,Düz,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,5 lt,66 lt,Belirtilmemiş
372.800 TL,Ford,Focus,1.6 Comfort,2003,229.500 km,Otomatik,Benzin,Sedan,1596 cc,100 hp,Önden Çekiş,"7,8 lt",55 lt,Belirtilmemiş
205.000 TL,Renault,R 9,1.4 Broadway RN,1997,280.000 km,Düz,LPG & Benzin,Sedan,1390 cc,83 hp,Önden Çekiş,47 lt,"2 değişen, 1 boyalı",Takasa Uygun Değil
410.000 TL,Audi,A6,A6 Sedan 1.8 T Quattro,2001,480.000 km,Düz,Benzin,Sedan,1781 cc,150 hp,4WD (Sürekli),"9,4 lt",70 lt,Tamamı boyalı
815.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012,220.000 km,Düz,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,3 lt",70 lt,2 boyalı
943.500 TL,Renault,Megane,1.5 dCi Touch,2017,174.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,Belirtilmemiş
790.000 TL,Volkswagen,Polo,1.2 TSi Lounge,2016,162.000 km,Yarı Otomatik,Benzin,Hatchback/5,1197 cc,90 hp,Önden Çekiş,"4,7 lt",45 lt,Tamamı orjinal
810.000 TL,Volkswagen,Polo,1.4 Chrome Edition,2013,116.000 km,Yarı Otomatik,Benzin,Hatchback/5,1390 cc,85 hp,Önden Çekiş,"5,8 lt",45 lt,Tamamı orjinal
2.710.000 TL,BMW,5 Serisi,520i M Sport,2020,77.000 km,Otomatik,Benzin,Sedan,1597 cc,170 hp,Arkadan İtiş,"6,5 lt",68 lt,Tamamı orjinal
299.500 TL,Dacia,Logan,1.6 Laureate,2005,222.000 km,Düz,LPG & Benzin,Sedan,1598 cc,87 hp,Önden Çekiş,"7,2 lt",50 lt,Belirtilmemiş
465.000 TL,Citroen,C4,1.6 HDi Attraction,2012,240.000 km,Düz,Dizel,Hatchback/5,1560 cc,93 hp,Önden Çekiş,"4,2 lt",60 lt,"2 değişen, 5 boyalı"
550.000 TL,Opel,Astra,1.6 Sport,2010,194.000 km,Düz,LPG & Benzin,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"6,3 lt",56 lt,Belirtilmemiş
899.000 TL,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2014,158.500 km,Düz,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"3,8 lt",50 lt,Belirtilmemiş
380.000 TL,Ford,Fiesta,1.4 TDCi Trend,2010,250.000 km,Düz,Dizel,Hatchback/5,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş
810.000 TL,Suzuki,Swift,1.2 GLX,2019,89.000 km,Otomatik,Benzin,Hatchback/5,1242 cc,90 hp,Önden Çekiş,"4,9 lt",37 lt,Tamamı orjinal
1.060.000 TL,Volkswagen,Golf,1.2 TSi Comfortline,2015,34.000 km,Yarı Otomatik,Benzin,Hatchback/5,1197 cc,110 hp,Önden Çekiş,"4,9 lt",50 lt,Tamamı orjinal
628.000 TL,Honda,Civic,1.4 Sport,2013,179.000 km,Düz,LPG & Benzin,Hatchback/5,1339 cc,100 hp,Önden Çekiş,"5,5 lt",50 lt,1 değişen
1.280.000 TL,BMW,3 Serisi,316i M Sport,2014,143.000 km,Otomatik,Benzin,Sedan,1598 cc,136 hp,Arkadan İtiş,"5,8 lt",60 lt,Tamamı orjinal
580.000 TL,Hyundai,i20,1.4 CRDi Sense,2012,157.000 km,Düz,Dizel,Hatchback/5,1396 cc,90 hp,Önden Çekiş,"4,3 lt",45 lt,Belirtilmemiş
699.000 TL,Mercedes - Benz,E,200 Avantgarde,1995,344.000 km,Otomatik,Benzin,Sedan,1998 cc,136 hp,Arkadan İtiş,"8,2 lt",65 lt,Tamamı orjinal
2.095.000 TL,BMW,3 Serisi,320i First Edition Sport Line,2020,37.000 km,Otomatik,Benzin,Sedan,1597 cc,170 hp,Arkadan İtiş,6 lt,59 lt,Belirtilmemiş
1.789.000 TL,Mercedes - Benz,E,180 Elite,2015,65.000 km,Otomatik,Benzin,Sedan,1595 cc,156 hp,Arkadan İtiş,"6,6 lt",59 lt,Tamamı orjinal
749.900 TL,Fiat,Egea,1.4 Fire Mirror,2020,40.000 km,Düz,Benzin,Sedan,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,Tamamı orjinal
500.000 TL,Ford,Fiesta,1.25 My Fiesta,2012,75.000 km,Düz,Benzin,Hatchback/5,1242 cc,82 hp,Önden Çekiş,"5,7 lt",42 lt,3 boyalı
